"FNO","NAME","TYPE","PHONE","ADDRESS","SCORE","THEME","POSTER","IMAGES","TIME","PARKING","CONTENT","HIT","PRICE","JJIMCOUNT","REPLYCOUNT","LIKECOUNT","RDAYS"
6155,"필동면옥","한식","(02) 2266-2611","서울 중구 필동3가 1-5",2.2,"가족외식 , 어른과 함께라면 , 아이와 함께라면 , 전통 한국 음식(for 외국인) , 더운날 , 냉면 , 한식 면요리 , 수요미식회","/restaurant/restimg/001/zzmenuimg/h1197314_z.jpg","/restaurant/restimg/001/menuimg/h1197314.jpg,/restaurant/restimg/001/menuimg/h1197318.jpg,/restaurant/restimg/001/menuimg/h11973111.jpg,/restaurant/restimg/001/menuimg/h1197311.jpg,/restaurant/restimg/001/menuimg/h1197312.jpg,/restaurant/restimg/001/menuimg/h1197313.jpg,/restaurant/restimg/001/h119731a.jpg","11:00 ~ 21:00","10대, 주차방법: 무료, 주차장소: 전용","1940년대 후반 서울서 평양냉면이 시작될 무렵 의정부에 위치한 “평양면옥”에서 두 자매가 갈라져 나와 입정동의 “을지면옥”과 “필동면옥”을 운영한다고 알려져 있다. 처음엔 특유의 밍밍한 육수 맛에 이게 무슨 맛인가 싶기도 하지만 한 3번 정도 맛을 보면 먹을수록 그 담백하고 개운한 맛이 자꾸만 생각나는게 필동면옥의 특징이다. 마지막에 채썬 파와 고추가루를 살짝 뿌려 뒷맛을 개운하게 잡아주는게 특징인데 차게 식혀서 쫄깃쫄깃한 제육과 함께 먹으면 정말 이보다 더 맛있는 냉면이 없는 것 같다.",0,"5,000 ~ 10,000원",0,0,0,1567818192023242528
6156,"막창구이딱조아","한식-곱창/양구이","(041) 582-4435","충남 천안시 서북구 성환읍 성환리 449-220",4,"어른과 함께라면 , 술 마시는 친구와 함께 , 일상데이트 , 비오는날 , 곱창/막창 , 맥주 , 소주","/restaurant/restimg/006/zzmenuimg/h3025261_z.jpg","/restaurant/restimg/006/menuimg/h3025261.jpg,/restaurant/restimg/006/menuimg/h3025262.jpg,/restaurant/restimg/006/menuimg/h30252616.jpg,/restaurant/restimg/006/menuimg/h30252615.jpg,/restaurant/restimg/006/menuimg/h30252612.jpg,/restaurant/restimg/006/menuimg/h30252613.jpg,/restaurant/restimg/006/h302526a.jpg","17:30 ~ 03:00","2대, 주차방법: 무료, 주차장소: 업소앞","성환 맛집으로 소문이 자자한 막창구이 전문점 “막창구이딱조아”를 소개한다. 매장 근처에서부터 고소한 냄새가 진동을 하여 들어가보면 단촐한 메뉴와 오래된 분위기를 동시에 느낄 수 있다. 막창구이와 뽈살구이 두가지 고기를 반반씩 주문할 수 있어 메뉴선택으로 고민할 필요는 없다. 이곳만의 특제소스와 함께 초벌구이 되어 나오는 고기를 구워 먹으면 소스와 고기가 한 몸을 이루고 있다라는 느낌을 받을 것이다.",0,"5,000 ~ 10,000원",0,0,0,45810121720212224252627
6991,"해궁","한식-해물요리","(055) 263-2626","경남 창원시 의창구 용호동 28-3",3.7,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 전통 한국 음식(for 외국인) , 일상데이트 , 특별한 날엔 , 점심식사 , 비오는날 , 더운날 , 꽃게 , 소주 , 몸보신 , 창원 진해군항제","/restaurant/restimg/002/zzmenuimg/h7024123_z.jpg","/restaurant/restimg/002/menuimg/h7024123.jpg,/restaurant/restimg/002/menuimg/h70241219.jpg,/restaurant/restimg/002/menuimg/h70241218.jpg,/restaurant/restimg/002/menuimg/h70241217.jpg,/restaurant/restimg/002/menuimg/h7024121.jpg,/restaurant/restimg/002/menuimg/h7024122.jpg,/restaurant/restimg/002/h702412a.jpg","10:00 ~ 22:00","5대, 주차방법: 무료, 주차장소: 업소앞","해물탕, 찜 등 해물요리 판매 전문점이다. 메뉴로는 해물탕, 꽃게탕, 해물모듬찜, 꽃게찜, 철판요리세트 등이 있다. 점심 때 방문하면 점심특선으로 저렴한 가격에 요리를 맛볼 수 있다. 매맛 조절은 주문 전에 미리 말해야 한다.",0,"30,000 ~ 50,000원",0,0,0,238101114172023242931
6992,"조개야","한식-해물요리","(031) 618-3555","경기 평택시 비전동 873-2",4.1,"가족외식 , 술 마시는 친구와 함께 , 술 못마시는 친구와 함께 , 점심식사 , 구이/탕 , 조개 , 맥주 , 소주 , 샤브샤브 , 한식 면요리","/restaurant/restimg/009/zzmenuimg/h4937196_z.jpg","/restaurant/restimg/009/menuimg/h4937196.jpg,/restaurant/restimg/009/menuimg/h49371924.jpg,/restaurant/restimg/009/menuimg/h49371925.jpg,/restaurant/restimg/009/menuimg/h4937191.jpg,/restaurant/restimg/009/menuimg/h4937192.jpg,/restaurant/restimg/009/menuimg/h4937193.jpg,/restaurant/restimg/009/h493719a.jpg","12:00 ~ 22:00","주차안됨","키조개해물요리 전문점 입니다! 메뉴로는 키조개해물찜, 전복해물찜, 왕새우해물찜, 키조개해물탕, 키조개맑은탕, 키조개 샤브샤브, 키조개철판볶음이 있습니다. 점심메뉴로는 싱싱한조개가 가득한 조개야 칼국수가 있습니다. 추가메뉴로는 소라숙회, 키조개해물전이 있습니다.",0,"10,000 ~ 20,000원",0,0,0,124589111213141621232526293031
6998,"쉐프의밥","한식-일반한식","(070) 8972-7727","경기 성남시 분당구 야탑동 373-2",4.1,"아이와 함께라면 , 소개팅 , 일상데이트 , 점심식사 , 포장 가능 , 구이 , 닭볶음탕 , 맥주 , 매운음식 , 밥 , 치맥(치킨&맥주)","/restaurant/restimg/007/zzmenuimg/h49268717_z.jpg","/restaurant/restimg/007/menuimg/h49268717.jpg,/restaurant/restimg/007/menuimg/h49268714.jpg,/restaurant/restimg/007/menuimg/h49268733.jpg,/restaurant/restimg/007/menuimg/h4926871.jpg,/restaurant/restimg/007/menuimg/h4926872.jpg,/restaurant/restimg/007/menuimg/h4926873.jpg,/restaurant/restimg/007/h492687a.jpg","11:30 ~ 21:30 Break Time : 15:00 ~ 17:00","211대, 주차방법: 유료, 주차장소: 임대/맛고을 공영주차장 이용","일품요리 퓨전한식 전문점 퓨전한식을 제공하는 곳이다. 모든 테이블에 계란찜과 된장국이 제공된다. 인기메뉴로는 새우그릴디쉬, 불고기디쉬, 치즈불닭, 해물치즈볶음, 치킨디쉬 등이 있다.",0,"10,000 ~ 20,000원",0,0,0,2491012232425283031
6999,"일광회센타","일식-생선회","(064) 738-2411","제주 서귀포시 중문동 2175",4.1,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 일상데이트 , 포장 가능 , 회 , 몸보신 , 제주 가파도 청보리축제","/restaurant/restimg/006/zzmenuimg/j60057613_z.jpg","/restaurant/restimg/006/menuimg/j60057613.jpg,/restaurant/restimg/006/menuimg/j60057615.jpg,/restaurant/restimg/006/menuimg/j60057631.jpg,/restaurant/restimg/006/menuimg/j60057632.jpg,/restaurant/restimg/006/menuimg/j60057633.jpg,/restaurant/restimg/006/menuimg/j6005761.jpg,/restaurant/restimg/006/j600576a.jpg","17:00 ~ 24:00","주차안됨","중문관광단지 인근의 자연산 회 맛집 “일광회센타”를 소개한다. 신선한 자연산 회를 맛볼 수 있는 이곳은 조용하고 쾌적한 식사 환경을 제공하기 위해 룸까지 보유하고 있다. 모듬회, 우럭, 광어, 고등어회 등 여느 횟집들과 비슷하게 메뉴들이 준비되어 있지만, 맛에 있어서는 뛰어나다. 회를 비롯하여 각종 해산물도 푸짐하게 준비되어 있다고 하니 맛있는 자연산 회를 먹으러 방문해보자.",0,"50,000 ~ 70,000원",0,0,0,34569101216242830
7000,"짚신매운갈비찜 역삼점","한식-일반한식","(02) 538-3031","서울 강남구 역삼동 831-25",4,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 전통 한국 음식(for 외국인) , 일상데이트 , 점심식사 , 더운날 , 가성비 좋은 맛집 , 매운음식","/restaurant/restimg/005/zzmenuimg/h1206154_z.jpg","/restaurant/restimg/005/menuimg/h1206154.jpg,/restaurant/restimg/005/menuimg/h12061512.jpg,/restaurant/restimg/005/menuimg/h12061514.jpg,/restaurant/restimg/005/menuimg/h1206151.jpg,/restaurant/restimg/005/menuimg/h1206152.jpg,/restaurant/restimg/005/menuimg/h1206153.jpg,/restaurant/restimg/005/h120615a.jpg","11:00 ~ 01:00 자세히보기","주차안됨","귀여운 짚신 모형이 반겨주는 매운갈비찜 전문점 ‘짚신매운갈비찜 역삼점’을 소개한다. 이곳 갈비찜은 아삭한 콩나물을 듬뿍 얹어주는 것이 특징. 매운 양념에 콩나물을 버무려 갈비와 함께 먹으면 식감은 더 좋아진다. 이곳은 맵기의 정도가 다양해서 취향에 따라 골라 먹을 수 있는데 70%만 되어도 입이 얼얼하고 땀이 뻘뻘 난다. 직원이 뼈를 발라주기 때문에 편하게 먹을 수 있으니 연인이과 함께 왔을 때에도 걱정하지 않아도 된다. 갈비찜을 다 먹은 후 양념에 김치와 김가루를 넣어 들기름에 볶아낸 볶음밥도 잊지 말고 먹어주자. 스트레스를 확 날려줄 화끈한 갈비찜이 먹고 싶다면 이곳을 방문해보자~",0,"5,000 ~ 10,000원",0,0,0,12511121520222327283031
7001,"커피로쏘(CoffeeRosso)","카페/주점-카페","(051) 721-6788","부산 기장군 기장읍 죽성리 411",4.1,"아이와 함께라면 , 일상데이트 , 전망 좋은 곳 , 드라이브 , 로스팅&핸드드립 카페 , 케이크 , 티라미수","/restaurant/restimg/007/zzmenuimg/d6007971_z.jpg","/restaurant/restimg/007/menuimg/d6007971.jpg,/restaurant/restimg/007/menuimg/d6007972.jpg,/restaurant/restimg/007/menuimg/d6007973.jpg,/restaurant/restimg/007/menuimg/d60079727.jpg,/restaurant/restimg/007/menuimg/d60079730.jpg,/restaurant/restimg/007/menuimg/d60079731.jpg,/restaurant/restimg/007/d600797a.jpg","11:00 ~ 22:00","주차가능, 주차방법: 무료, 주차장소: 업소앞","부산 커피전문점 ‘커피로쏘’. 이곳은 커피와 디저트가 맛있기로 유명한 커피 맛집이다. 넓고 깔끔한 내부가 인상적인데 특히 탁 트인 테라스를 통해 바다를 보며 커피를 즐길 수 있어 더욱 분위기를 좋게 한다. 부산에서 분위기 좋은 카페를 찾는다면 ‘커피로쏘’를 추천한다.",0,"5,000 ~ 10,000원",0,0,0,23456710161823242526
8003,"돼지랑오리랑놀래","한식-닭/오리요리","(031) 998-9242","경기 김포시 북변동 350",3.5,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 소주 , 몸보신","/restaurant/restimg/004/zzmenuimg/h4921741_z.jpg","/restaurant/restimg/004/menuimg/h4921741.jpg,/restaurant/restimg/004/menuimg/h4921742.jpg,/restaurant/restimg/004/menuimg/h4921743.jpg,/restaurant/restimg/004/h492174a.jpg","12:00 ~ 22:00","10대, 주차방법: 무료, 주차장소: 업소앞","오리는 고대 이집트 때부터 사육되어 온 유래가 깊은 동물이며, 예로부터 해독작용과 양기보충에 그 효능이 잘 알려져 지금까지도 사랑받고 있는 동물이다. 오리는 기름은 많지만 수용성이라 거의 우리 몸에 축적되지 않고, 각종 비타민과 아미노산이 풍부하다. 그래서 여성들에게 더욱 사랑받는다. “돼지랑오리랑놀래”에서는 이렇게 몸에 좋은 오리요리를 회전구이, 훈제구이, 소금구이, 불고기 등 다양한 방법으로 요리하여 다양한 맛을 느낄 수 있다. 오랜 시간 요리해야 하는 음식이기 때문에 정성이 깃들어 있고, 맛과 건강까지 챙길 수 있다. 최상의 재료와 높은 서비스 정신으로 한 번 찾은 손님들은 그 맛을 잊지 못해 다시 찾는다는 이 곳 “돼지랑오리랑놀래”에서 요리의 참맛을 느껴보자.",0,"10,000 ~ 20,000원",0,0,0,5691014151617202122242530
7935,"유키노하나","일식(이자카야)","(02) 539-9264","서울 강남구 역삼동 817-9 지하 1층",4.5,"어른과 함께라면 , 술 마시는 친구와 함께 , 일상데이트 , 회 , 초밥 , 사케/고량주/기타","/restaurant/restimg/009/zzmenuimg/j103689142_z.jpg","/restaurant/restimg/009/menuimg/j103689142.jpg,/restaurant/restimg/009/menuimg/j103689149.jpg,/restaurant/restimg/009/menuimg/j10368961.jpg,/restaurant/restimg/009/menuimg/j103689138.jpg,/restaurant/restimg/009/menuimg/j103689140.jpg,/restaurant/restimg/009/menuimg/j103689141.jpg,/restaurant/restimg/009/menuimg/j103689200.jpg,/restaurant/restimg/009/menuimg/j1036891.jpg,/restaurant/restimg/009/menuimg/j1036892.jpg,/restaurant/restimg/009/menuimg/j1036893.jpg,/restaurant/restimg/009/menuimg/j103689210.jpg,/restaurant/restimg/009/j103689a.jpg","17:00 ~ 05:00","주차안됨","강남역 이자카야 유키노 하나 부담 없는 가격대에 다양한 일식요리와 푸짐함을 동시에 느낄 수 있는 ""유키노 하나"" 사시미부터 다양한 단품요리와 탕까지 한번에 즐길 수 있는 다양한 세트메뉴를 즐길 수 있어 강남역에 가면 ""유키노하나""를 찾는 이유 중 하나이다. 고등어에 새콤하게 초절임하여 깔끔하게 맛을 더한 ""시메사바""와 겉을 살짝 구워 새콤한 간장 폰즈 소스와 같이 나오는 ""참치 다다끼"", 다양한 재료로 부드럽게 속을 꽉 채우고 바삭하게 튀긴 ""고로케"" 그리고 오징어와 새우등 다양한 해산물과 신선한 야채와 숙주까지 깔끔하고 개운한 맛이 매력적인 시원한 ""나가사끼 짬뽕"" 까지 유키노 하나에서 즐길 수 있는 다양한 메뉴이다. 최고의 맛으로 감동을 선사하는 마음으로 요리를 준비하는 곳 ""유키노 하나"" 강남역에 가격대 부담 없이 편하게 즐길 수 있는 공간 ""유키노 하나"" 이다.",0,"10,000 ~ 20,000원",0,0,0,1245891011121416171819202329
8006,"전통수제비","한식-일반한식","(041) 552-7358","충남 천안시 동남구 신부동 473-3",4.4,"가족외식 , 어른과 함께라면 , 아이와 함께라면 , 일상데이트 , 점심식사 , 비오는날 , 포장 가능 , 가성비 좋은 맛집 , 한식 면요리 , LG U+ 추천맛집","/restaurant/restimg/003/zzmenuimg/h3023839_z.jpg","/restaurant/restimg/003/menuimg/h3023839.jpg,/restaurant/restimg/003/menuimg/h30238310.jpg,/restaurant/restimg/003/menuimg/h30238311.jpg,/restaurant/restimg/003/menuimg/h3023831.jpg,/restaurant/restimg/003/menuimg/h3023832.jpg,/restaurant/restimg/003/menuimg/h3023833.jpg,/restaurant/restimg/003/h302383a.jpg","10:00 ~ 20:30 Break time 15:00∼17:00","3대, 주차방법: 무료, 주차장소: 업소앞","전통 황태 수제비를 판매하는 천안의 전통 수제비를 소개한다. 수제비와 칼국수가 인기인 수제비 전문점으로 깔끔하고 따뜻한 느낌의 분위기를 나타내는 곳이다. 대표 메뉴인 수제비를 비롯하여 칼국수와 수육, 버섯전골을 저렴한 가격에 즐길 수 있다. 깔끔한 국물에 쫄깃한 면발하고, 잘 익은 김치와 깍두기의 조화는 추운 겨울날 온몸을 따뜻하게 해준다.",0,"5,000 ~ 10,000원",0,0,0,145611121314161820262730
8007,"개성옛닭","한식(닭요리)","(032) 555-4611","인천 계양구 계산동 1083-8",3.5,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 닭볶음탕 , 소주 , 몸보신","/restaurant/restimg/001/zzmenuimg/h4149111_z.jpg","/restaurant/restimg/001/menuimg/h4149111.jpg,/restaurant/restimg/001/menuimg/h41491140.jpg,/restaurant/restimg/001/menuimg/h41491141.jpg,/restaurant/restimg/001/h414911a.jpg","00:00 ~ 24:00 일요일만 24시까지","30대, 주차방법: 무료","우리나라 전통 고유의 음식을 맛보실 수 있는 즉석 닭요리전문점을 찾고 계신가요? 그럼 저희“개성옛닭”이 있습니다. “개성옛닭”사장님의 마인드는 전통요리중 오직하나 닭요리만을 취급하고, 찾으시는 고객분들에게 항상 최선의 음식을 대접하기 위하여 신선한 닭고기만을 산지직송 하고 있으며 최고의 재료들만 사용하고있습니다. 또한 사장님의 넉넉한 인심으로 찾아주시는 고객 한분 한분께 푸짐한 음식을 대접하고 양념하나에도 정성이라는 소스로 맛깔스럽게 음식을 준비하고 있습니다. “개성옛닭”의 삼계탕은 12가지의 한약재를 넣은 진한국물 맛을 자랑으로 하고 있으며, 특히 담양에서 공수되는 대나무통을 사용하여 중탕하는 대나무통삼계탕은 가히 삼계탕의 절정이라 할 수 있습니다. 이외의 자체개발한 육수에 끓인고기와 그국물에 칼국수를 끓여먹는 시원하고 얼큰한 맛의 닭한마리칼국수와 매운맛의 닭도리탕, 식사용닭곰탕도 준비되어 있습니다. 드셔본 분만이 알수있는 “개성옛닭”의 닭요리! 또다시 찾게되는 “개성옛닭” 저희 “개성옛닭”의 메뉴중 시간이 소요되는 닭백숙, 닭도가니, ...",0,"10,000 ~ 20,000원",0,0,0,23567891214161718202223252931
8008,"오징어세상","일식","(02) 548-7764","서울 강남구 논현동 166-9",4.5,"어른과 함께라면 , 술 마시는 친구와 함께 , 주차공간 , 회 , 오징어 , 소주","/restaurant/restimg/000/zzmenuimg/j10379019_z.jpg","/restaurant/restimg/000/menuimg/j10379019.jpg,/restaurant/restimg/000/menuimg/j10379021.jpg,/restaurant/restimg/000/menuimg/j10379018.jpg,/restaurant/restimg/000/menuimg/j1037901.jpg,/restaurant/restimg/000/menuimg/j1037902.jpg,/restaurant/restimg/000/menuimg/j1037903.jpg,/restaurant/restimg/000/j103790a.jpg","17:00 ~ 05:00","10대, 주차방법: 무료, 주차장소: 업소앞","논현동의 먹자골목에서 8년째 오징어 맛으로 사람들의 입맛을 사로잡은 곳, ""오징어세상""! 가게 입구에 놓인 수조속에서 싱싱한 오징어들이 헤엄쳐 다니는 광경이 먼저 눈에 띈다. 수조를 지나 안으로 들어서면 시끌벅적하고 정겨운 포장마차 분위기의 실내 정경이 펼쳐진다. 소주와 함께 먹으면 찰떡 궁합인 오징어 물회는 살아있는 오징어를 썰어서 오이, 상추 등 야채와 특제 양념을 곁들여 버무려 먹는데 시원하면서도 매콤새콤 & 달콤한 맛이 입맛을 당긴다. 산지에서 즐기는 맛 저리가라 할 정도로 싱싱하고 쫄깃한 오징어 요리 전문점, ""오징어세상""",0,"",0,0,0,13610111213151718252630
8004,"청목","한식-한정식","(063) 831-9833","전북 익산시 영등동 858-3",3.2,"가족외식 , 상견례 , 돌잔치/회갑/생일 , 어른과 함께라면 , 점심식사 , 한정식 , VJ특공대 , LG U+ 추천맛집","/restaurant/restimg/003/zzmenuimg/h5027934_z.jpg","/restaurant/restimg/003/menuimg/h5027934.jpg,/restaurant/restimg/003/menuimg/h50279326.jpg,/restaurant/restimg/003/menuimg/h50279327.jpg,/restaurant/restimg/003/menuimg/h5027931.jpg,/restaurant/restimg/003/menuimg/h5027932.jpg,/restaurant/restimg/003/menuimg/h5027933.jpg,/restaurant/restimg/003/h502793a.jpg","11:30 ~ 22:00","5대, 주차방법: 무료, 주차장소: 업소앞","30년 넘는 전통의 30여 가지 다양하고 맛깔스러운 전라도 음식이 나오는 한정식 청목을 소개한다. 비교적 저렴한 가격에 한정식 코스를 푸짐하게 먹을 수 있다. 쾌적하고 넓은 공간으로 회식, 돌, 백일, 회갑, 상견례 등 각종 행사로 사용되고 있는 곳이다. 음식이 맛있기로 소문난 전라북도에서 '청목'이라는 이름이 이곳을 대표할 수 있는 음식점이 되도록 항상 노력하는 한정식 전문점이다.",0,"10,000 ~ 20,000원",0,0,0,23457810141619202728
8005,"일송정","한식-갈비","(054) 283-1900","경북 포항시 북구 죽도동 644-1",4.1,"가족외식 , 어른과 함께라면 , 아이와 함께라면 , 술 마시는 친구와 함께 , 접대 , 송년/신년회 , 한우전문점 , 돼지갈비 , 돼지양념구이 , 고기 보양식 , 포항 호미곶 해맞이축전 , LG U+ 추천맛집","/restaurant/restimg/008/zzmenuimg/h7024487_z.jpg","/restaurant/restimg/008/menuimg/h7024487.jpg,/restaurant/restimg/008/menuimg/h7024489.jpg,/restaurant/restimg/008/menuimg/h70244811.jpg,/restaurant/restimg/008/menuimg/h7024481.jpg,/restaurant/restimg/008/menuimg/h7024482.jpg,/restaurant/restimg/008/menuimg/h7024483.jpg,/restaurant/restimg/008/h702448a.jpg","11:00 ~ 22:00","20대, 주차방법: 무료, 주차장소: 업소앞","1층에서는 소고기를 2층에서는 돼지고기를 파는 포항의 맛집 일송정을 소개한다. 깔끔한 밑반찬에 잘 양념된 돼지갈비를 먹을 수 있는 곳으로 마늘장아찌, 양파장아찌, 삼무를 비롯해서 양념게장 등 기본 반찬으로 나온다. 잘 익은 돼지갈비를 양념에 찍어 먹으면 일품이다. 또한 최상의 품질을 자랑하는 한우만을 사용해서 부드럽고, 포항 명품 한우 갈비의 자존심을 지키는 곳이다. 피로해진 심심에 신선한 활력을 주는 일송정의 점심 메뉴도 인기 있다.",0,"20,000 ~ 30,000원",0,0,0,12411121718212528
8073,"산지물 신제주점","한식-해물요리","(064) 745-5799","제주 제주시 연동 271-9",3.5,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 점심식사 , 송년/신년회 , 회 , LG U+ 추천맛집","/restaurant/restimg/003/zzmenuimg/h6017034_z.jpg","/restaurant/restimg/003/menuimg/h6017034.jpg,/restaurant/restimg/003/menuimg/h60170317.jpg,/restaurant/restimg/003/menuimg/h60170343.jpg,/restaurant/restimg/003/menuimg/h6017031.jpg,/restaurant/restimg/003/menuimg/h6017032.jpg,/restaurant/restimg/003/menuimg/h6017033.jpg,/restaurant/restimg/003/h601703a.jpg","08:00 ~ 23:00","30대, 주차방법: 무료, 주차장소: 전용","다양한 종류의 회를 맛볼 수 있는 회 전문점 산지물 신제주점을 소개한다. 넓고 쾌적한 실내 분위기와 친절한 서비스로 편안하게 즐길 수 있는 곳이다. 황돔, 모듬회, 쥐치회, 한치회, 전복회를 비롯하여 쥐치조림, 우럭조림, 갈치조림, 코스요리, 전복 물회 등을 맛볼 수 있다. 모든 재료가 신선해서 싱싱한 회와 매콤한 갈치조림이 인기 있는 메뉴이다.",0,"30,000 ~ 50,000원",0,0,0,345791213151617182022252729
8074,"포엠","카페/주점(Brunch Cafe)","(02) 776-5003","서울 중구 명동2가 54-7",5,"술 못마시는 친구와 함께 , 소개팅 , 일상데이트 , 특별한 날엔 , 비오는날 , 브런치 , 칵테일 , 베이커리","/restaurant/restimg/002/zzmenuimg/d1023021_z.jpg","/restaurant/restimg/002/menuimg/d1023021.jpg,/restaurant/restimg/002/menuimg/d1023022.jpg,/restaurant/restimg/002/menuimg/d1023023.jpg,/restaurant/restimg/002/menuimg/d10230269.jpg,/restaurant/restimg/002/menuimg/d10230270.jpg,/restaurant/restimg/002/menuimg/d10230271.jpg,/restaurant/restimg/002/d102302a.jpg","10:00 ~ 24:00","주차안됨","사람 많기로 유명한 명동에 위치한 카페 포엠!! 이 복잡한곳에서 잠시나마 탈출하고 싶다면, 혹은 연인끼리 오붓한 분위기를 느끼고 싶다면, 친구들과 수다를 떨고 싶다면, 어딜 가나 비슷한 인테리어의 커피숍 분위기에 지쳤다면, 포엠을 추천한다. 편안한 분위기와 향 좋은 커피, 그 커피와 함께 커피 맛을 더해줄 와플, 토스트 등은 좋은 재료를 엄선해 직접 만들어 제공한다. 포엠의 대표인기메뉴는 와플이다. 포엠의 와플은 인상 좋은 여자사장님이 반죽에서부터 소스까지 직접 만들어 구워내어 다른 어떤 곳에서도 맛볼 수 없는 포엠만의 바삭바삭하고 달달한 와플을 맛볼 수 있다. 오늘 포엠을 찾아 친구들에게 혹은 연인들끼리 기억에 남을만한 추억을 남기는 건 어떨까!",0,"5,000 ~ 10,000원",0,0,0,12571113162126293031
8075,"뚜쥬루과자점 본점","베이커리","(041) 576-0086","충남 천안시 서북구 성정동 695-1",4,"아이와 함께라면 , 술 못마시는 친구와 함께 , 일상데이트 , 브런치 , 주차공간 , 배달 가능 , 포장 가능 , 베이커리 , 케이크 , 롤케이크 , 기타 달콤한 음식 , 발렌타인&화이트데이 , LG U+ 추천맛집","/restaurant/restimg/002/zzmenuimg/g3000824_z.jpg","/restaurant/restimg/002/menuimg/g3000824.jpg,/restaurant/restimg/002/menuimg/g30008213.jpg,/restaurant/restimg/002/menuimg/g30008222.jpg,/restaurant/restimg/002/menuimg/g3000821.jpg,/restaurant/restimg/002/menuimg/g3000822.jpg,/restaurant/restimg/002/menuimg/g3000823.jpg,/restaurant/restimg/002/g300082a.jpg","08:00 ~ 23:00","20대, 주차방법: 무료, 주차장소: 업소앞","쾌적한 외관과 깔끔한 분위기로 성정동 사람들이 꾸준히 찾는 뚜쥬르과자점. 뚜쥬루과자점은 안전한 먹거리를 우선시 생각해 그 날 만든 빵을 그 날에 파는 것을 원칙으로 한다. 만약 다음 날까지 팔게되는 빵이 있다면 50% 할인된 양심적인 가격으로 판매하고 있다. 냉동반제품의 가공재료를 마다하고 무조건 직접 생산하는 것을 고집하며 더 맛있고 신선한 빵을 손님들에게 제공하고자 노력하는 곳. 넓고 쾌적한 분위기에서 디저트를 먹고 싶다면 이 곳을 추천한다.",0,"5,000 ~ 10,000원",0,0,0,2345101213151617182324272830
8076,"노마세야 연신내점","한식-갈비","(02) 6084-7641","서울 은평구 갈현동 401-4",3,"술 마시는 친구와 함께 , 일상데이트 , 포장 가능 , 돼지갈비 , 맥주 , 소주 , 매운음식","/restaurant/restimg/000/zzmenuimg/h1199004_z.jpg","/restaurant/restimg/000/menuimg/h1199004.jpg,/restaurant/restimg/000/menuimg/h1199005.jpg,/restaurant/restimg/000/menuimg/h1199006.jpg,/restaurant/restimg/000/menuimg/h1199001.jpg,/restaurant/restimg/000/menuimg/h1199002.jpg,/restaurant/restimg/000/menuimg/h1199003.jpg,/restaurant/restimg/000/h119900a.jpg","12:00 ~ 01:00","주차안됨","'노마세야'는 실내포차의 분위기에서 매운 갈비찜의 화끈한 매운맛을 즐길 수 있는 갈비포차이다. 매운갈비찜 이외에 대하가 첨가된 매운 대하갈비찜, 다양한 해물이 첨가된 매운 모듬해물갈비찜으로 구성되어 있다. 특히 매운 모듬해물갈비찜은 오징어, 가리비, 꽃게, 대하, 홍합의 풍부한 해물과 부드러운 고기가 어우러져 시원하고 담백하면서 고소한 맛을 자랑한다. 매운맛의 강도는 순한 맛, 보통맛, 매운맛, 아주매운맛 등 4가지로 구분이 되는데 무난하게 즐기려면 순한 맛, 매운 음식에 자신이 있다면 보통맛 이상을 선택하면 된다. 고기는 미리 익혀져 나오지만, 육수를 졸여서 먹으면 더 깊은 맛을 낸다. 갈비찜의 매운맛을 덜어주는 사이드메뉴에는 주먹밥, 계란찜, 누룽지 등이 있고, 갈비찜을 다 먹고 난 후 먹는 볶음밥은 꼬들꼬들하고 고소한 맛으로 마지막까지 고객들의 입맛을 사로잡는다. 젊은층의 취향에 맞게 깔끔하고 세련된 인테리어와 은은한 조명으로 인해 각종 모임뿐만 아니라 친구들 모임, 연인들의 데이트 장소로 각광받고 있다. 100% 국...",0,"20,000 ~ 30,000원",0,0,0,236910111214181922232426
